Age,Gender,Education Level,Job Title,Years of Experience,Salary
36,Female,Bachelor's Degree,Administrative Assistant,8,45000
31,Female,Bachelor's Degree,Customer Service Representative,5,45000
27,Male,Bachelor's Degree,Junior Account Manager,2,45000
31,Female,Bachelor's Degree,Event Coordinator,5,45000
29,Female,Bachelor's Degree,Junior HR Generalist,3,45000
29,Male,Bachelor's Degree,Junior Web Designer,3,45000
29,Female,Bachelor's Degree,Junior Recruiter,3,45000
30,Female,Bachelor's Degree,Junior Copywriter,3,45000
26,Female,Master's Degree,Junior Data Scientist,1.5,45000
30,Female,Bachelor's Degree,Junior Social Media Manager,3,45000
30,Male,Bachelor's Degree,Junior Advertising Coordinator,3,45000
27,Female,Master's Degree,Junior UX Designer,1.5,45000
31,Female,Bachelor's Degree,Junior Social Media Specialist,3,45000
30,Male,Bachelor's Degree,Junior Marketing Specialist,3,45000
32,Male,Bachelor's Degree,Junior Sales Representative,3,45000
23,Male,Bachelor's Degree,Software Developer,1,45000
24,Female,Bachelor's Degree,Web Developer,1,45000
32,Male,Bachelor's Degree,Junior Web Developer,2,45000
26,Female,Bachelor's Degree,Junior Web Developer,2,45000
32,Female,Bachelor's Degree,Junior Web Developer,2,45000
29,Male,Bachelor's Degree,Junior Web Developer,2,45000
26,Female,Bachelor's Degree,Junior Web Developer,2,45000
26,Female,Bachelor's Degree,Junior Web Developer,2,45000
26,Female,Bachelor's Degree,Junior Web Developer,2,45000
26,Female,Bachelor's Degree,Junior Web Developer,2,45000
32,Male,Bachelor's Degree,Junior Web Developer,2,45000
26,Female,Bachelor's Degree,Junior Web Developer,2,45000
32,Female,Bachelor's Degree,Junior Web Developer,2,45000
29,Male,Bachelor's Degree,Junior Web Developer,2,45000
26,Female,Bachelor's Degree,Junior Web Developer,2,45000
26,Female,Bachelor's Degree,Junior Web Developer,2,45000
26,Female,Bachelor's Degree,Junior Web Developer,2,45000
26,Female,Bachelor's Degree,Junior Web Developer,2,45000
27,Female,Bachelor's Degree,Marketing Coordinator,3,45000
29,Female,Bachelor's Degree,Human Resources Coordinator,2,45000
28,Female,Master's Degree,Human Resources Coordinator,2,45000
28,Female,Master's Degree,Human Resources Coordinator,2,45000
28,Female,Master's Degree,Human Resources Coordinator,2,45000
28,Female,Master's Degree,Human Resources Coordinator,2,45000
28,Female,Master's Degree,Human Resources Coordinator,2,45000
28,Female,Master's Degree,Human Resources Coordinator,2,45000
28,Female,Master's Degree,Human Resources Coordinator,2,45000
29,Female,Bachelor's Degree,Human Resources Coordinator,2,45000
28,Male,Bachelor's Degree,Junior Web Developer,2,45000
25,Male,High School,Web Developer,2,45000
28,Female,Bachelor's Degree,Junior HR Coordinator,3,45000
25,Male,High School,Web Developer,2,45000
28,Female,Bachelor's Degree,Junior HR Coordinator,3,45000
27,Female,Bachelor's Degree,Junior Software Engineer,1,45000
26,Female,Bachelor's Degree,Junior Software Engineer,1,45000
26,Female,Bachelor's Degree,Junior Software Engineer,1,45000
26,Female,Bachelor's Degree,Junior Software Engineer,1,45000
26,Female,Bachelor's Degree,Junior Software Engineer,1,45000
26,Female,Bachelor's Degree,Junior Software Engineer,1,45000
26,Female,Bachelor's Degree,Junior Software Engineer,1,45000
26,Female,Bachelor's Degree,Junior Software Engineer,1,45000
26,Female,Bachelor's Degree,Junior Software Engineer,1,45000
26,Female,Bachelor's Degree,Junior Software Engineer,1,45000
26,Female,Bachelor's Degree,Junior Software Engineer,1,45000
26,Female,Bachelor's Degree,Junior Software Engineer,1,45000
26,Female,Bachelor's Degree,Junior Software Engineer,1,45000
26,Female,Bachelor's Degree,Graphic Designer,1,45000
26,Female,Bachelor's Degree,Graphic Designer,1,45000
26,Male,Bachelor's Degree,Graphic Designer,1,45000
27,Male,Bachelor's Degree,Product Designer,1,45000
29,Male,Bachelor's Degree,Sales Associate,2,45000
26,Male,Master's Degree,Sales Representative,3,45000
26,Female,High School,Financial Manager,3,45000
36,Male,Bachelor's Degree,Junior Sales Representative,3,45000
26,Male,High School,Financial Manager,3,45000
36,Male,Bachelor's Degree,Junior Sales Representative,3,45000
27,Female,Bachelor's Degree,Sales Representative,3,45000
27,Male,High School,Financial Manager,3,45000
27,Female,Bachelor's Degree,Human Resources Coordinator,2,47000
25,Female,Bachelor's Degree,Human Resources Coordinator,2,47000
23,Male,High School,Front end Developer,1,47898
26,Male,Master's Degree,Junior Web Developer,2,48000
26,Male,Master's Degree,Junior Web Developer,2,48000
28,Female,Bachelor's Degree,Junior Software Engineer,2,48000
27,Female,Bachelor's Degree,Junior Software Engineer,2,48000
27,Female,Bachelor's Degree,Junior Software Engineer,2,48000
27,Female,Bachelor's Degree,Junior Software Engineer,2,48000
27,Female,Bachelor's Degree,Junior Software Engineer,2,48000
27,Female,Bachelor's Degree,Junior Software Engineer,2,48000
27,Female,Bachelor's Degree,Junior Software Engineer,2,48000
27,Female,Bachelor's Degree,Junior Software Engineer,2,48000
27,Female,Bachelor's Degree,Junior Software Engineer,2,48000
27,Female,Bachelor's Degree,Junior Software Engineer,2,48000
27,Female,Bachelor's Degree,Junior Software Engineer,2,48000
27,Female,Bachelor's Degree,Junior Software Engineer,2,48000
27,Female,Bachelor's Degree,Junior Software Engineer,2,48000
29,Female,Master's Degree,Human Resources Coordinator,3,49000
29,Female,Master's Degree,Human Resources Coordinator,3,49000
29,Female,Master's Degree,Human Resources Coordinator,3,49000
29,Female,Master's Degree,Human Resources Coordinator,3,49000
29,Female,Master's Degree,Human Resources Coordinator,3,49000
29,Female,Master's Degree,Human Resources Coordinator,3,49000
29,Female,Master's Degree,Human Resources Coordinator,3,49000
30,Female,Master's Degree,Human Resources Coordinator,3,49000
30,Female,Master's Degree,Human Resources Coordinator,3,49000
30,Female,Master's Degree,Human Resources Coordinator,3,49000
30,Female,Master's Degree,Human Resources Coordinator,3,49000
30,Female,Master's Degree,Human Resources Coordinator,3,49000
30,Female,Master's Degree,Human Resources Coordinator,3,49000
30,Female,Master's Degree,Human Resources Coordinator,3,49000
31,Female,Bachelor's Degree,Junior HR Coordinator,4,50000
30,Male,Bachelor's Degree,IT Support,2,50000
29,Female,Bachelor's Degree,Graphic Designer,3,50000
29,Male,Bachelor's Degree,Marketing Analyst,3,50000
33,Male,Bachelor's Degree,Junior Web Developer,5,50000
30,Female,Bachelor's Degree,Digital Content Producer,3,50000
33,Female,Bachelor's Degree,Junior Operations Analyst,5,50000
32,Female,Bachelor's Degree,Marketing Coordinator,4,50000
30,Female,Bachelor's Degree,Junior Marketing Manager,4,50000
33,Male,Bachelor's Degree,Junior Software Developer,5,50000
32,Female,Bachelor's Degree,Junior Financial Analyst,5,50000
31,Female,Bachelor's Degree,Junior HR Coordinator,4,50000
31,Male,Bachelor's Degree,Junior Accountant,4,50000
31,Male,Bachelor's Degree,Junior HR Generalist,4,50000
27,Female,Master's Degree,Junior Research Scientist,1.5,50000
31,Male,Bachelor's Degree,Junior Financial Analyst,3,50000
31,Female,Bachelor's Degree,Junior Marketing Coordinator,3,50000
31,Male,Bachelor's Degree,Junior Operations Analyst,3,50000
31,Male,Bachelor's Degree,Junior Operations Analyst,3,50000
31,Female,Bachelor's Degree,Junior Business Development Associate,3,50000
31,Female,Bachelor's Degree,Junior Financial Analyst,3,50000
31,Female,Bachelor's Degree,Junior Business Development Associate,3,50000
31,Female,Bachelor's Degree,Junior Financial Analyst,3,50000
22,Male,Bachelor's Degree,Front End Developer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
25,Male,Bachelor's Degree,Front End Developer,2,50000
22,Male,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
28,Male,Bachelor's Degree,Software Developer,1,50000
27,Male,Bachelor's Degree,Software Developer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
23,Female,Bachelor's Degree,Software Engineer,1,50000
25,Male,Bachelor's Degree,Junior Web Developer,2,50000
27,Female,Bachelor's Degree,Junior HR Coordinator,2,50000
26,Male,Bachelor's Degree,Junior HR Generalist,2,50000
34,Male,Bachelor's Degree,Junior Web Developer,3,50000
34,Male,Bachelor's Degree,Junior Web Developer,3,50000
34,Male,Bachelor's Degree,Junior Web Developer,3,50000
34,Male,Bachelor's Degree,Junior Web Developer,3,50000
34,Male,Bachelor's Degree,Junior Web Developer,3,50000
34,Male,Bachelor's Degree,Junior Web Developer,3,50000
34,Male,Bachelor's Degree,Junior Web Developer,3,50000
34,Male,Bachelor's Degree,Junior Web Developer,3,50000
34,Male,Bachelor's Degree,Junior Web Developer,3,50000
34,Male,Bachelor's Degree,Junior Web Developer,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
26,Female,Master's Degree,Human Resources Coordinator,3,50000
26,Female,Master's Degree,Human Resources Coordinator,3,50000
26,Female,Master's Degree,Human Resources Coordinator,3,50000
26,Female,Master's Degree,Human Resources Coordinator,3,50000
26,Female,Master's Degree,Human Resources Coordinator,3,50000
26,Female,Master's Degree,Human Resources Coordinator,3,50000
26,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Human Resources Coordinator,3,50000
27,Female,Master's Degree,Web Developer,2,50000
31,Female,Bachelor's Degree,Junior HR Coordinator,4,50000
28,Female,Bachelor's Degree,Junior HR Generalist,3,50000
27,Female,Bachelor's Degree,Web Developer,2,50000
27,Male,Master's Degree,Web Developer,2,50000
31,Female,Bachelor's Degree,Junior HR Coordinator,4,50000
28,Female,Bachelor's Degree,Junior HR Generalist,3,50000
27,Female,Bachelor's Degree,Web Developer,2,50000
27,Male,Master's Degree,Web Developer,2,50000
27,Male,Bachelor's Degree,Junior Data Analyst,2,50000
27,Male,Bachelor's Degree,Junior Data Analyst,2,50000
27,Male,Bachelor's Degree,Junior Data Analyst,2,50000
27,Male,Bachelor's Degree,Junior Data Analyst,2,50000
27,Male,Bachelor's Degree,Junior Data Analyst,2,50000
27,Male,Bachelor's Degree,Junior Data Analyst,2,50000
27,Male,Bachelor's Degree,Junior Data Analyst,2,50000
27,Male,Bachelor's Degree,Junior Data Analyst,2,50000
27,Male,Bachelor's Degree,Junior Data Analyst,2,50000
27,Male,Bachelor's Degree,Junior Data Analyst,2,50000
27,Male,Bachelor's Degree,Junior Data Analyst,2,50000
27,Male,Bachelor's Degree,Junior Data Analyst,2,50000
27,Male,High School,Sales Representative,3,50000
27,Female,Bachelor's Degree,Graphic Designer,2,50000
26,Male,Bachelor's Degree,Marketing Analyst,2,50000
26,Male,Bachelor's Degree,Marketing Analyst,2,50000
27,Female,Bachelor's Degree,Graphic Designer,2,50000
26,Male,Bachelor's Degree,Marketing Analyst,2,50000
26,Male,Bachelor's Degree,Marketing Analyst,2,50000
27,Female,Bachelor's Degree,Graphic Designer,2,50000
26,Male,Bachelor's Degree,Marketing Analyst,2,50000
26,Male,Bachelor's Degree,Marketing Analyst,2,50000
27,Female,Bachelor's Degree,Graphic Designer,2,50000
26,Male,Bachelor's Degree,Marketing Analyst,2,50000
26,Male,Bachelor's Degree,Marketing Analyst,2,50000
27,Female,Bachelor's Degree,Graphic Designer,2,50000
27,Female,Bachelor's Degree,Graphic Designer,2,50000
27,Male,Bachelor's Degree,Marketing Analyst,2,50000
27,Male,Bachelor's Degree,Marketing Analyst,2,50000
27,Female,Bachelor's Degree,Graphic Designer,2,50000
27,Male,Bachelor's Degree,Marketing Analyst,2,50000
27,Male,Bachelor's Degree,Marketing Analyst,2,50000
27,Female,Bachelor's Degree,Graphic Designer,2,50000
27,Male,Bachelor's Degree,Marketing Analyst,2,50000
27,Male,Bachelor's Degree,Marketing Analyst,2,50000
27,Female,Bachelor's Degree,Graphic Designer,2,50000
27,Male,Bachelor's Degree,Marketing Analyst,2,50000
27,Male,Bachelor's Degree,Marketing Analyst,2,50000
27,Female,Bachelor's Degree,Graphic Designer,2,50000
26,Female,Bachelor's Degree,Graphic Designer,2,50000
26,Male,Bachelor's Degree,Marketing Analyst,2,50000
26,Male,Bachelor's Degree,Marketing Analyst,2,50000
26,Female,Bachelor's Degree,Graphic Designer,2,50000
26,Male,Bachelor's Degree,Marketing Analyst,2,50000
